date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:41:17	2458/2458	---M--	200	added ('OK')	application/javascript	etag:%2299a-5811f3fd9e3f5%22	http://www.tailorspoint.com/assert/js/jquery.countTo.js	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/js/jquery.countTo.js	(from http://www.tailorspoint.com/about_us)
19:41:21	32922/32922	---M--	200	added ('OK')	application/javascript	etag:%22809a-5811f3df1e886%22	http://www.tailorspoint.com/assert/js/jquery.elevateZoom-3.0.8.min.js	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/js/jquery.elevateZoom-3.0.8.min.js	(from http://www.tailorspoint.com/about_us)
19:41:22	103245/103245	---M--	200	added ('OK')	application/javascript	etag:%221934d-5811f3dbc613a%22	http://www.tailorspoint.com/assert/js/bootstrapValidator.min.js	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/js/bootstrapValidator.min.js	(from http://www.tailorspoint.com/about_us)
19:41:25	49135/49135	---M--	200	added ('OK')	application/javascript	etag:%22bfef-5811f3e076498%22	http://www.tailorspoint.com/assert/js/custom.js	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/js/custom.js	(from http://www.tailorspoint.com/about_us)
19:41:35	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5811f44906b00%22	http://www.tailorspoint.com/assert/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/fontawesome-webfont3e6e.woff2	(from http://www.tailorspoint.com/assert/css/font-awesome.min.css)
19:41:41	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5811f41da7c40%22	http://www.tailorspoint.com/assert/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/fontawesome-webfont3e6e.woff	(from http://www.tailorspoint.com/assert/css/font-awesome.min.css)
19:41:45	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5811f40e02584%22	http://www.tailorspoint.com/assert/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/fontawesome-webfont3e6e.eot	(from http://www.tailorspoint.com/assert/css/font-awesome.min.css)
19:41:48	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5811f43b417f4%22	http://www.tailorspoint.com/assert/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/fontawesome-webfont3e6e.svg	(from http://www.tailorspoint.com/assert/css/font-awesome.min.css)
19:41:50	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5811f40e02584%22	http://www.tailorspoint.com/assert/fonts/fontawesome-webfont.eot?	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/fontawesome-webfontd41d.eot	(from http://www.tailorspoint.com/assert/css/font-awesome.min.css)
19:41:51	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5811f446d8163%22	http://www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.eot	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.eot	(from http://www.tailorspoint.com/assert/css/bootstrap.min.css)
19:41:51	17942/17942	---M--	200	added ('OK')	text/html	etag:%224616-5811f40636b6e%22	http://www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.html	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.html	(from http://www.tailorspoint.com/assert/css/bootstrap.min.css)
19:41:52	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5811f445bddb5%22	http://www.tailorspoint.com/assert/fonts/glyphicons-halflings-regulard41d.eot?	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/glyphicons-halflings-regulard41dd41d.eot	(from http://www.tailorspoint.com/assert/css/bootstrap.min.css)
19:41:55	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-5811f44467144%22	http://www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.svg	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.svg	(from http://www.tailorspoint.com/assert/css/bootstrap.min.css)
19:41:58	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225b80-5811f424348b6%22	http://www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.woff	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.woff	(from http://www.tailorspoint.com/assert/css/bootstrap.min.css)
19:42:02	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%22b15c-5811f40b9388c%22	http://www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.ttf	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/glyphicons-halflings-regular.ttf	(from http://www.tailorspoint.com/assert/css/bootstrap.min.css)
19:42:08	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5811f41be0ed1%22	http://www.tailorspoint.com/assert/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/fontawesome-webfont3e6e.ttf	(from http://www.tailorspoint.com/assert/css/font-awesome.min.css)
19:42:28	2897063/2897063	---M--	200	added ('OK')	image/svg+xml	etag:%222c34a7-5811f4372f3f7%22	http://www.tailorspoint.com/assert/fonts/icomoon87d9.svg?981avy	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/icomoon87d987d9.svg	(from http://www.tailorspoint.com/assert/css/icons.css)
19:42:38	54788/54788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d604-5811f404e9f25%22	http://www.tailorspoint.com/assert/fonts/Pe-icon-social869b.eot?-96eskg	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/Pe-icon-social869b869b.eot	(from http://www.tailorspoint.com/assert/css/icons.css)
19:42:48	54788/54788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d604-5811f4196b091%22	http://www.tailorspoint.com/assert/fonts/Pe-icon-sociald41d.eot?	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/Pe-icon-sociald41dd41d.eot	(from http://www.tailorspoint.com/assert/css/icons.css)
19:42:57	54672/54672	---M--	200	added ('OK')	font/woff	etag:%22d590-5811f42cf6c29%22	http://www.tailorspoint.com/assert/fonts/Pe-icon-social869b.woff?-96eskg	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/Pe-icon-social869b869b.woff	(from http://www.tailorspoint.com/assert/css/icons.css)
19:43:07	54596/54596	---M--	200	added ('OK')	font/ttf	etag:%22d544-5811f44264ab1%22	http://www.tailorspoint.com/assert/fonts/Pe-icon-social869b.ttf?-96eskg	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/Pe-icon-social869b869b.ttf	(from http://www.tailorspoint.com/assert/css/icons.css)
19:43:10	99559/99559	---M--	200	added ('OK')	image/svg+xml	etag:%22184e7-5811f40802315%22	http://www.tailorspoint.com/assert/fonts/Pe-icon-social869b.svg?-96eskg	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/assert/fonts/Pe-icon-social869b869b.svg	(from http://www.tailorspoint.com/assert/css/icons.css)
19:43:11	1175/1175	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2014:43:12%20GMT	http://www.tailorspoint.com/themepunch.com/revolution/wp-content/uploads/2014/05/wave21.png	C:/Users/Huzaifa%20Imran/Downloads/tailor/www.tailorspoint.com/themepunch.com/revolution/wp-content/uploads/2014/05/wave21.png	(from http://www.tailorspoint.com/assert/css/revolution-slider.css)
